AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,1350000.0,1350000.0,79.0,79.0,1.0,1.0,1066500.0,1066500.0,0.0,13500.0,0.0,81000.0
2023-01-08,04/03/20,,Heather,Heather,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,2025000.0,2025000.0,79.0,79.0,1.0,1.0,1599750.0,1599750.0,0.0,20250.0,0.0,121500.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,2025000.0,2025000.0,79.0,79.0,1.0,1.0,1599750.0,1599750.0,0.0,20250.0,0.0,121500.0
2023-01-08,04/03/20,,Garfield,Garfield,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,1350000.0,1350000.0,79.0,79.0,1.0,1.0,1066500.0,1066500.0,0.0,13500.0,0.0,81000.0
2023-01-08,04/03/20,,Garfield,Garfield,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,1980000.0,1980000.0,76.0,76.0,1.0,1.0,1504800.0,1504800.0,0.0,19801.3043,0.0,99001.2623
2023-01-08,04/03/20,,Heather,Heather,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,2970000.0,2970000.0,76.0,76.0,1.0,1.0,2257200.0,2257200.0,0.0,29701.9565,0.0,148501.8934
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,2970000.0,2970000.0,76.0,76.0,1.0,1.0,2257200.0,2257200.0,0.0,29701.9565,0.0,148501.8934
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,1980000.0,1980000.0,76.0,76.0,1.0,1.0,1504800.0,1504800.0,0.0,19801.3043,0.0,99001.2623
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-1820000.0,-1820000.0,69.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-2675000.0,-2675000.0,69.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-3475000.0,-3475000.0,69.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-1930000.0,-1930000.0,69.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,1620000.0,1620000.0,79.0,79.0,1.0,1.0,1279800.0,1279800.0,0.0,16200.6347,0.0,81000.6143
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,2430000.0,2430000.0,79.0,79.0,1.0,1.0,1919700.0,1919700.0,0.0,24300.9521,0.0,121500.9214
2023-01-08,04/03/20,,Heather,Heather,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,2430000.0,2430000.0,79.0,79.0,1.0,1.0,1919700.0,1919700.0,0.0,24300.9521,0.0,121500.9214
2023-01-08,04/03/20,,Garfield,Garfield,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,1620000.0,1620000.0,79.0,79.0,1.0,1.0,1279800.0,1279800.0,0.0,16200.6347,0.0,81000.6143
2023-01-08,04/03/20,,Garfield,Garfield,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,20.0,20.0,10.0,10.0,1.0,1.0,200.0,200.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,15.0,15.0,10.0,10.0,1.0,1.0,150.0,150.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,20.0,20.0,10.0,10.0,1.0,1.0,200.0,200.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,20.0,20.0,10.0,10.0,1.0,1.0,200.0,200.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,30.0,30.0,11.0,11.0,1.0,1.0,330.0,330.0,0.0,0.0,0.0,30.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,40.0,40.0,11.0,11.0,1.0,1.0,440.0,440.0,0.0,0.0,0.0,40.0
2023-01-08,04/03/20,,Heather,Heather,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,50.0,50.0,11.0,11.0,1.0,1.0,550.0,550.0,0.0,0.0,0.0,50.0
2023-01-08,04/03/20,,Garfield,Garfield,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,30.0,30.0,11.0,11.0,1.0,1.0,330.0,330.0,0.0,0.0,0.0,30.0
2023-01-08,12/11/20,,NPSMF3,NPSMF3,DEC,Asset,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-160.0,-160.0,1.0,1.0,1.0,1.0,-1600000.0,-1600000.0,0.0,0.0,0.0,0.0
2023-01-08,12/11/20,,NPSMF1,NPSMF1,DEC,Asset,DefaultS2,CS Prime,Short,288857,Future,FVZ6,-240.0,-240.0,1.0,1.0,1.0,1.0,-2400000.0,-2400000.0,0.0,0.0,0.0,0.0
2023-01-08,12/11/20,,NPSMF2,NPSMF2,DEC,Asset,DefaultS2,CS Prime,Short,288857,Future,FVZ6,-240.0,-240.0,1.0,1.0,1.0,1.0,-2400000.0,-2400000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-120.0,-120.0,1.0,1.0,1.0,1.0,-1200000.0,-1200000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-180.0,-180.0,1.0,1.0,1.0,1.0,-1800000.0,-1800000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-180.0,-180.0,1.0,1.0,1.0,1.0,-1800000.0,-1800000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-120.0,-120.0,1.0,1.0,1.0,1.0,-1200000.0,-1200000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-180.0,-180.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-180.0,-180.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-270.0,-270.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-270.0,-270.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,12/11/20,,NPSMF2,NPSMF2,DEC,Asset,DefaultS2,CS Prime,Short,288868,Future,USZ6,-360.0,-360.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,12/11/20,,NPSMF1,NPSMF1,DEC,Asset,DefaultS2,CS Prime,Short,288868,Future,USZ6,-360.0,-360.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,12/11/20,,NPSMF3,NPSMF3,DEC,Asset,DefaultS2,DBAB Prime,Short,288868,Future,USZ6,-240.0,-240.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,1440000.0,1440000.0,85.0,85.0,1.0,1.0,1224000.0,1224000.0,0.0,14400.8835,0.0,43200.855
2023-01-08,04/03/20,,Heather,Heather,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,2160000.0,2160000.0,85.0,85.0,1.0,1.0,1836000.0,1836000.0,0.0,21601.3253,0.0,64801.2825
2023-01-08,04/03/20,,Garfield,Garfield,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,1440000.0,1440000.0,85.0,85.0,1.0,1.0,1224000.0,1224000.0,0.0,14400.8835,0.0,43200.855
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,2160000.0,2160000.0,85.0,85.0,1.0,1.0,1836000.0,1836000.0,0.0,21601.3253,0.0,64801.2825
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,1440000.0,1440000.0,78.0,78.0,1.0,1.0,1123200.0,1123200.0,0.026,14400.806,0.026,43200.806
2023-01-08,04/03/20,,Heather,Heather,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,2160000.0,2160000.0,78.0,78.0,1.0,1.0,1684800.0,1684800.0,0.039,21601.209,0.039,64801.209
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,2160000.0,2160000.0,78.0,78.0,1.0,1.0,1684800.0,1684800.0,0.039,21601.209,0.039,64801.209
2023-01-08,04/03/20,,Garfield,Garfield,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,1440000.0,1440000.0,78.0,78.0,1.0,1.0,1123200.0,1123200.0,0.026,14400.806,0.026,43200.806
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,2280000.0,2280000.0,102.0,102.0,1.0,1.0,2325600.0,2325600.0,0.0523,22801.6198,0.0523,114001.6198
2023-01-08,04/03/20,,Heather,Heather,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,3420000.0,3420000.0,102.0,102.0,1.0,1.0,3488400.0,3488400.0,0.0784,34202.4296,0.0784,171002.4296
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,3420000.0,3420000.0,102.0,102.0,1.0,1.0,3488400.0,3488400.0,0.0784,34202.4296,0.0784,171002.4296
2023-01-08,04/03/20,,Garfield,Garfield,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,2280000.0,2280000.0,102.0,102.0,1.0,1.0,2325600.0,2325600.0,0.0523,22801.6198,0.0523,114001.6198
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-900000.0,-900000.0,0.0,80.0,1.0,1.0,0.0,0.0,-0.0106,1.5619,-0.0106,1.5831
2023-01-08,04/03/20,,Heather,Heather,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-1350000.0,-1350000.0,0.0,80.0,1.0,1.0,0.0,0.0,-0.0159,2.3428,-0.0159,2.3747
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-1350000.0,-1350000.0,0.0,80.0,1.0,1.0,0.0,0.0,-0.0159,2.3428,-0.0159,2.3747
2023-01-08,04/03/20,,Garfield,Garfield,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-900000.0,-900000.0,0.0,80.0,1.0,1.0,0.0,0.0,-0.0106,1.5619,-0.0106,1.5831
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-1860000.0,-1860000.0,0.0,72.0,1.0,1.0,0.0,0.0,-0.0394,-1.2213,-0.0394,-1.2213
2023-01-08,04/03/20,,Heather,Heather,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-2790000.0,-2790000.0,0.0,72.0,1.0,1.0,0.0,0.0,-0.0591,-1.8319,-0.0591,-1.8319
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-2790000.0,-2790000.0,0.0,72.0,1.0,1.0,0.0,0.0,-0.0591,-1.8319,-0.0591,-1.8319
2023-01-08,04/03/20,,Garfield,Garfield,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-1860000.0,-1860000.0,0.0,72.0,1.0,1.0,0.0,0.0,-0.0394,-1.2213,-0.0394,-1.2213
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1845000.0,-1845000.0,0.0,97.0,1.0,1.0,0.0,0.0,-0.0243,-0.7547,-0.0243,-0.7547
2023-01-08,04/03/20,,Garfield,Garfield,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1230000.0,-1230000.0,0.0,97.0,1.0,1.0,0.0,0.0,-0.0162,-0.5031,-0.0162,-0.5031
2023-01-08,04/03/20,,Heather,Heather,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1845000.0,-1845000.0,0.0,97.0,1.0,1.0,0.0,0.0,-0.0243,-0.7547,-0.0243,-0.7547
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1230000.0,-1230000.0,0.0,97.0,1.0,1.0,0.0,0.0,-0.0162,-0.5031,-0.0162,-0.5031
2023-01-08,04/03/20,,Heather,Heather,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,1350000.0,1350000.0,96.0,96.0,1.33,1.33,1296000.0,1723680.0,210.9467,24705.2951,210.9467,93621.0984
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,1350000.0,1350000.0,96.0,96.0,1.33,1.33,1296000.0,1723680.0,210.9467,24705.2951,210.9467,93621.0984
2023-01-08,04/03/20,,Garfield,Garfield,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,900000.0,900000.0,96.0,96.0,1.33,1.33,864000.0,1149120.0,140.6311,16470.1967,140.6311,62414.0656
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,900000.0,900000.0,96.0,96.0,1.33,1.33,864000.0,1149120.0,140.6311,16470.1967,140.6311,62414.0656
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,4200000.0,4200000.0,82.0,82.0,1.0,1.0,12425.4354,12425.4354,0.0,0.0,0.0,-151.5297
2023-01-08,04/03/20,,Heather,Heather,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,6300000.0,6300000.0,82.0,82.0,1.0,1.0,18638.1531,18638.1531,0.0,0.0,0.0,-227.2946
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,6300000.0,6300000.0,82.0,82.0,1.0,1.0,18638.1531,18638.1531,0.0,0.0,0.0,-227.2946
2023-01-08,04/03/20,,Garfield,Garfield,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,4200000.0,4200000.0,82.0,82.0,1.0,1.0,12425.4354,12425.4354,0.0,0.0,0.0,-151.5297
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,3240000.0,3240000.0,97.0,97.0,1.0,1.0,3142800.0,3142800.0,0.0466,32401.4913,0.0466,97201.3515
2023-01-08,04/03/20,,Garfield,Garfield,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,2160000.0,2160000.0,97.0,97.0,1.0,1.0,2095200.0,2095200.0,0.0311,21600.9942,0.0311,64800.901
2023-01-08,04/03/20,,Heather,Heather,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,3240000.0,3240000.0,97.0,97.0,1.0,1.0,3142800.0,3142800.0,0.0466,32401.4913,0.0466,97201.3515
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,2160000.0,2160000.0,97.0,97.0,1.0,1.0,2095200.0,2095200.0,0.0311,21600.9942,0.0311,64800.901
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,1980000.0,1980000.0,74.0,74.0,1.0,1.0,1465200.0,1465200.0,0.0331,19801.0607,0.0331,79200.961
2023-01-08,04/03/20,,Heather,Heather,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,2970000.0,2970000.0,74.0,74.0,1.0,1.0,2197800.0,2197800.0,0.0497,29701.591,0.0497,118801.4415
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,2970000.0,2970000.0,74.0,74.0,1.0,1.0,2197800.0,2197800.0,0.0497,29701.591,0.0497,118801.4415
2023-01-08,04/03/20,,Garfield,Garfield,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,1980000.0,1980000.0,74.0,74.0,1.0,1.0,1465200.0,1465200.0,0.0331,19801.0607,0.0331,79200.961
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,1860000.0,1860000.0,94.0,94.0,1.0,1.0,1748400.0,1748400.0,0.0229,0.7318,0.0229,-37199.2682
2023-01-08,04/03/20,,Heather,Heather,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,2790000.0,2790000.0,94.0,94.0,1.0,1.0,2622600.0,2622600.0,0.0343,1.0977,0.0343,-55798.9023
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,2790000.0,2790000.0,94.0,94.0,1.0,1.0,2622600.0,2622600.0,0.0343,1.0977,0.0343,-55798.9023
2023-01-08,04/03/20,,Garfield,Garfield,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,1860000.0,1860000.0,94.0,94.0,1.0,1.0,1748400.0,1748400.0,0.0229,0.7318,0.0229,-37199.2682
2023-01-08,04/03/20,,Garfield,Garfield,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,2100000.0,2100000.0,72.0,72.0,1.0,1.0,1512000.0,1512000.0,0.0201,-20999.3556,0.0201,-83999.416
2023-01-08,04/03/20,,Heather,Heather,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,3150000.0,3150000.0,72.0,72.0,1.0,1.0,2268000.0,2268000.0,0.0302,-31499.0334,0.0302,-125999.124
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,3150000.0,3150000.0,72.0,72.0,1.0,1.0,2268000.0,2268000.0,0.0302,-31499.0334,0.0302,-125999.124
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,2100000.0,2100000.0,72.0,72.0,1.0,1.0,1512000.0,1512000.0,0.0201,-20999.3556,0.0201,-83999.416
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,2220000.0,2220000.0,76.0,76.0,1.0,1.0,1687200.0,1687200.0,265.3689,30691.8033,265.3689,118695.6967
2023-01-08,04/03/20,,Garfield,Garfield,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,2220000.0,2220000.0,76.0,76.0,1.0,1.0,1687200.0,1687200.0,265.3689,30691.8033,265.3689,118695.6967
2023-01-08,04/03/20,,Heather,Heather,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,3330000.0,3330000.0,76.0,76.0,1.0,1.0,2530800.0,2530800.0,398.0533,46037.7049,398.0533,178043.5451
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,3330000.0,3330000.0,76.0,76.0,1.0,1.0,2530800.0,2530800.0,398.0533,46037.7049,398.0533,178043.5451
2023-01-08,04/03/20,,Garfield,Garfield,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648
2023-01-08,04/03/20,,Heather,Heather,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24
2023-01-08,04/03/20,,Heather,Heather,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24
2023-01-08,04/03/20,,Garfield,Garfield,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16
2023-01-08,04/03/20,,Heather,Heather,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0
2023-01-08,04/03/20,,Garfield,Garfield,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0
2023-01-08,12/11/20,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0
2023-01-08,12/11/20,,NPSMF2,NPSMF2,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0
2023-01-08,12/11/20,,NPSMF3,NPSMF3,IBM,Asset,DefaultS2,DBAB Prime,Long,279524,Equity,IBM,29000.0,29000.0,108.7,108.71,1.0,1.0,3152590.0,3152590.0,290.0,4350.0,290.0,28710.0
2023-01-08,04/03/20,,Garfield,Garfield,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,22000.0,22000.0,108.7,108.71,1.0,1.0,2391620.0,2391620.0,220.0,3300.0,220.0,21780.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,32500.0,32500.0,108.7,108.71,1.0,1.0,3533075.0,3533075.0,325.0,4875.0,325.0,32175.0
2023-01-08,04/03/20,,Heather,Heather,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,33000.0,33000.0,108.7,108.71,1.0,1.0,3587430.0,3587430.0,330.0,4950.0,330.0,32670.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,22000.0,22000.0,108.7,108.71,1.0,1.0,2391620.0,2391620.0,220.0,3300.0,220.0,21780.0
2023-01-08,12/11/20,,NPSMF3,NPSMF3,IBM,Asset,DefaultS2,DBAB Prime,Long,290022,Option,IBM US 01/19/21 P150 EQUITY,160.0,160.0,9.81,9.81,1.41,1.41,1569600.0,2213136.0,0.0,15792.0,0.0,97008.0
2023-01-08,12/11/20,,NPSMF2,NPSMF2,IBM,Asset,DefaultS2,CS Prime,Long,290022,Option,IBM US 01/19/21 P150 EQUITY,240.0,240.0,9.81,9.81,1.41,1.41,2354400.0,3319704.0,0.0,23688.0,0.0,145512.0
